design,design_name,config,flow_status,total_runtime,routed_runtime,(Cell/mm^2)/Core_Util,DIEAREA_mm^2,CellPer_mm^2,OpenDP_Util,Final_Util,Peak_Memory_Usage_MB,synth_cell_count,tritonRoute_violations,Short_violations,MetSpc_violations,OffGrid_violations,MinHole_violations,Other_violations,Magic_violations,pin_antenna_violations,net_antenna_violations,lvs_total_errors,cvc_total_errors,klayout_violations,wire_length,vias,wns,pl_wns,optimized_wns,fastroute_wns,spef_wns,tns,pl_tns,optimized_tns,fastroute_tns,spef_tns,HPWL,routing_layer1_pct,routing_layer2_pct,routing_layer3_pct,routing_layer4_pct,routing_layer5_pct,routing_layer6_pct,wires_count,wire_bits,public_wires_count,public_wire_bits,memories_count,memory_bits,processes_count,cells_pre_abc,AND,DFF,NAND,NOR,OR,XOR,XNOR,MUX,inputs,outputs,level,DecapCells,WelltapCells,DiodeCells,FillCells,NonPhysCells,TotalCells,CoreArea_um^2,power_slowest_internal_uW,power_slowest_switching_uW,power_slowest_leakage_uW,power_typical_internal_uW,power_typical_switching_uW,power_typical_leakage_uW,power_fastest_internal_uW,power_fastest_switching_uW,power_fastest_leakage_uW,critical_path_ns,suggested_clock_period,suggested_clock_frequency,CLOCK_PERIOD,FP_ASPECT_RATIO,FP_CORE_UTIL,FP_PDN_HPITCH,FP_PDN_VPITCH,GRT_ADJUSTMENT,GRT_REPAIR_ANTENNAS,MAX_FANOUT_CONSTRAINT,PL_TARGET_DENSITY,RUN_HEURISTIC_DIODE_INSERTION,STD_CELL_LIBRARY,SYNTH_STRATEGY
/work/openlane/ntt_core_256_sram,ntt_core_256_sram,RUN_2026.07.08_asic_conversion_pulled_openlane,flow completed,0h21m59s0ms,0h18m13s0ms,7984.567901234566,3.24,1596.9135802469134,2.29,-1,3570.98,4313,0,0,0,0,0,0,0,35,34,2,-1,-1,531235,40540,-2.12,-1,-1,-1,0.0,-1253.03,-1,-1,-1,0.0,459000731.0,0.0,6.34,6.18,2.92,1.59,2.17,3513,5621,126,2133,0,0,0,4377,343,8,191,326,395,390,150,631,839,812,21,143932,28927,1963,31219,5174,211215,3091652.64,-1,-1,-1,0.0105,0.0118,1.33e-07,-1,-1,-1,8.43,10.0,100.0,10.000,1,20,153.18,153.6,0.3,1,8,0.35,1,sky130_fd_sc_hd,AREA 0
